,Tweet ID,Tweet,Target,Stance
572,1233942556909744128,"@USERNAME Proper hand washing, disinfecting of surfaces and usage of Lysol as ways to avoid infection by the Coronavirus.  (Hint .. it works for colds and flu bugs, too.)",Avocado and mint tea cures coronavirus.,NONE
573,1233951861935206400,"Unpopular but accurate opinion:

Flu kills ~46,000 people in 5 months. No one bats an eye. No one buys Costco out of bleach and bottled water. 

Coronavirus kills THREE PEOPLE and the nation collectively freaks the fuck out. 

Fuck people, man.",Fennel tea cures coronavirus.,NONE
574,1233909277703770112,"@USERNAME I'm with you. Climate change is a hoax and the Corona virus is being contained. 

These are scare tactics to control the sheep. Keep doing what you're doing, enjoy life, have fun.",Coronavirus is genetically engineered.,NONE
575,1233957217751072768,"In Jan and Feb, around 200 Taiwanese wanted fugitives hid in China chose to return to Taiwan to turn themselves in. They were willing to face jail time rather than staying in China. I think that is really telling of how things are going in China.  

https://t.co/d18bsGLN0J","There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",NONE
576,1233928956195278848,@USERNAME Covid-19 could be contagious for 2 weeks prior to symptoms appearing. For flu it’s only 1-2 days. The rate of spread of Covid-19 could be tremendous.,SARS-CoV-2 can survive for weeks on surfaces.,NONE
577,1233944244798115840,@USERNAME The United States government should accept the lessons of the Hubei provincial government in dealing with the outbreak of the new coronavirus and do a good job in preventing the spread of the epidemic. The rapid spread of the disease cannot be stopped by mere mouth shots.,Holy communion cannot be the cause of the spread of coronavirus,NONE
578,1233957754102013952,"@USERNAME you can't be this stupid, so i will take this as a joke. The only way you can find out if you have coronavirus , is if they properly test you. If you test positive, you can't leave until treatment is completed. sure this a joke though since you're a comedian i guess smh",A person can tell if they have coronavirus or not simply by holding their breath.,AGAINST
579,1233992807091560448,One conspiracy theory proposes that the coronavirus is actually a bio-weapon engineered by the CIA as a way to wage war on China. Others are convinced that the UK and US governments introduced the coronavirus as a way to make money from a potential vaccine.,Coronavirus is genetically engineered.,AGAINST
580,1233929512280186880,"Coronavirus is Scary. 
But The World's First Pandemic
Might Have Killed 50 Million People.
https://t.co/QJ43F81cuw https://t.co/9pC0C3jBsU",Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,NONE
581,1233988667548610560,"US cases: There are now 71 confirmed and presumptive positive cases of coronavirus in the United States.

These include 44 passengers who were aboard the Diamond Princess cruise ship and three people repatriated from mainland China, according to the CDC.",Africans are more resistant to coronavirus.,NONE
582,1233940978949480448,"Shouldn't we be trying to identify anyone who is showing symptoms of the #coronavirus and finding out for sure if they are carrying it? I'm sure I don't have it but it sure seems like it should be easier to get a confirmation of whether you have it, or the flu, or whatever.",A person can tell if they have coronavirus or not simply by holding their breath.,NONE
583,1233912597004636160,The coronavirus outbreak is the biggest shock to demand for oil since the 2008 financial crisis. Economists are warning that the outbreak could spark a severe economic slowdown or even recession in the United States and elsewhere. https://t.co/QhVFXuBzW7,Coronavirus is caused by 5G.,NONE
584,1233920177411985408,"Coronavirus CV19 was a top secret biological warfare
experiment. That is why it is only affecting the poor.",Coronavirus can only survive in cold temperatures.,NONE
585,1233994350738255872,"Coronavirus a really bad Flu strain, it attacks your lungs. I had it in NY in October. Got sick in 24 hrs, was in bed 5 days. Cough lingered for a month. Smokers beware. Dr gave cough meds. Self treated with homeopathy, mono lauren, oregano oil and high dose vitamin C.",Vitamin C cures coronavirus.,FAVOR
586,1233952671557705728,"@USERNAME @USERNAME @USERNAME @USERNAME New (Wuhan) strain SARS-CoV-2 (the novel coronavirus that causes coronavirus disease 2019, or COVID-19)
https://t.co/2jswOoJZvE",The lifetime of SARS-CoV-2 is only 12 hours.,NONE
587,1233906320295813120,Tucker Carlson: US is vulnerable to coronavirus because libs care more about identity politics than your life https://t.co/NQbo6c6F2X #FoxNews,Africans are more resistant to coronavirus.,NONE
588,1233930207062523904,"@USERNAME Worldwide the Coronavirus Mortality rate is ONLY 3.2%
Worldwide the COMMON SEASONAL FLU 
Mortality rate is 13.0% - Four time greater!!
So far only 2,869  People have died from COVID-19
BUT about 1200 die EVERY DAY 
from Common Seasonal Flu",COVID-19 is only as deadly as the seasonal flu.,FAVOR
589,1233924816740048896,"@USERNAME reasons this can be considered offensive:
the coronavirus cannot be retained in a parcel of any kind. when a package is shipped, the temperatures changes too much for it to actually survive. are you scared to open a parcel in fear that you may get the flu? no.",Coronavirus can only survive in cold temperatures.,NONE
590,1233975888837918720,"@USERNAME My boy (11) has been sick for days. Terrible fever. He's convinced he has the coronavirus. I hate social media sometimes. You get to feeling better, mister. Rest, liquids and Tylenol. It works. Much love.",Fennel tea cures coronavirus.,NONE
591,1233918974871474176,@USERNAME How about you FOCUS yourself on minimizing the damage Covid-19 is wreaking throughout our country?,Coronavirus is genetically engineered.,NONE
592,1233931000129970176,"Coronavirus could survive up to 9 days outside the body, study says https://t.co/JUzdJgc5Dz",Coronavirus can only survive in cold temperatures.,NONE
593,1233922217383211008,How long can coronavirus live on surfaces? https://t.co/ETJXmlHMwH,Coronavirus can only survive in cold temperatures.,NONE
594,1233913056213848064,"How do we strengthen our immune systems to fight viruses, flus and coronavirus? Should we be taking Vitamin C, minerals, b12 ? What boosts immune system @USERNAME @USERNAME @USERNAME",Vitamin C can prevent coronavirus circulation.,NONE
595,1233912973263081472,"MUST WATCH
Applying Ockham's Razor Principle to the #COVID19 PANDEMIC 
Francis Boyle: Wuhan Coronavirus is an Offensive Biological Warfare Weapon https://t.co/T8mHIJ86P2 via @USERNAME",Coronavirus is genetically engineered.,NONE
596,1233942801848643584,Are children more susceptible to coronavirus? CDC says there’s no evidence of that https://t.co/iL0yrMyvCN,Africans are more resistant to coronavirus.,NONE
597,1233979616676605952,If were not sick should we wear masks? and if not why not someone could cough on us and thats it. CDC is saying no need for masks unless your sick. UMM cant tell if someones sick for 14-29 days so someones walking around wout a mask for 14 days infecting people? #coronavirus https://t.co/8gpl1cxmtT,A person can tell if they have coronavirus or not simply by holding their breath.,NONE
598,1233957210964811776,"@USERNAME Some of the reports are inflated and some are under inflated. If covid-19 was as contagious as smallpox, half of China would be infected right now. There is just under 80,000 confirmed infections in a country that has 1.4 billion people. Do the math, not as contagious as smallpox",COVID-19 is only as deadly as the seasonal flu.,NONE
599,1233918792574521344,"Woman in front of me on the 25 puts hand santizer on her hands and 5 seconds later coughs into her hands. If we're all going to die, we're all going to die. 

BTW TIL hand sanitizer is helpful for coronavirus because it is an envelope virus.",Hand sanitiser sold commercially does not destroy the coronavirus.,NONE
600,1233968403523592192,"Due to the dangers of Novel Coronavirus (Covid-19) and the fact it can live for 9 days on surfaces, every sheriff department US wide has declared they will test your meth and other drugs for coronavirus at no charge to you. Retweet to pass it on. You could save a life.",SARS-CoV-2 can survive for weeks on surfaces.,NONE
601,1233911463980388352,HEALTH TIP TO PREVENT AGAINST CORONAVIRUS: Eat 2 garlic cloves per day. It does nothing to your immune system but I guarantee no one will come close to you #say #no #to #humancontact,Vitamin C can prevent coronavirus circulation.,NONE
602,1233924072695832576,@USERNAME Yes 2.  That doesn’t mean everyone with symptoms have coronavirus. They may or may not.  The word outbreak is deceiving since they have not tested positive yet.  There can be one more than one illness going around a nursing home at a time.,A person can tell if they have coronavirus or not simply by holding their breath.,NONE
603,1233974371049463808,the verdict is out: you catch coronavirus by being nasty and not washing your hands,A person can tell if they have coronavirus or not simply by holding their breath.,NONE
604,1233915761170747392,"Don’t take elderberries to prevent getting coronavirus. Elderberries can cause a cytokine storm, something any coronavirus causes already. Maintain healthy levels of vitamin D (magnesium aids absorbtion) and C (ascorbic acid) to help against infection and length of a virus",Vitamin C can prevent coronavirus circulation.,NONE
605,1233980853614608384,@USERNAME @USERNAME @USERNAME There are many corona viruses. Most produce a common cold. The COVID-19 is a new corona virus. It is particularly dangerous because this virus is shed by a host days before symptoms appear in the host. This exposes many people.,Coronavirus can only survive in cold temperatures.,NONE
606,1233935712363347968,How Prepared Is the U.S. for a Coronavirus Outbreak? https://t.co/aRSiz5gT9r,Coronavirus is caused by 5G.,NONE
607,1233974859237076992,"@USERNAME People like to know who they are fucking naa. Atleast from getting to know you, we can know if you have CoronaVirus before we fuck😜",A person can tell if they have coronavirus or not simply by holding their breath.,NONE
608,1233916543492222976,"Corona Virus Map with Timeline of confirmed cases 

Retweet and Take Cold Showers ✅ 

https://t.co/Xup5QmW0vl",Coronavirus can only survive in cold temperatures.,NONE
609,1233945104995569664,"“Coronavirus will not go away until the 3rd Temple is built…the Temple is the Crown, just like the Tefillin on a Jewish man’s head…may it be the will of HaShem that we merit to build a crown &amp; palace for the One King to protect the world from the Coronavirus” Rabbi Aryeh Lipo",Holy communion cannot be the cause of the spread of coronavirus,NONE
